# 665, 3752
1.895529e+03 -3.019859e+00 5.280053e+00
1.895549e+03 -2.952100e+00 5.263015e+00
1.895569e+03 -2.884966e+00 5.245957e+00
1.895590e+03 -2.818454e+00 5.228877e+00
1.895610e+03 -2.752561e+00 5.211775e+00
1.895631e+03 -2.687286e+00 5.194653e+00
1.895651e+03 -2.622626e+00 5.177510e+00
1.895672e+03 -2.558579e+00 5.160346e+00
1.895692e+03 -2.495142e+00 5.143162e+00
1.895712e+03 -2.432314e+00 5.125957e+00
1.895733e+03 -2.370092e+00 5.108732e+00
1.895753e+03 -2.308474e+00 5.091488e+00
1.895774e+03 -2.247458e+00 5.074223e+00
1.895794e+03 -2.187041e+00 5.056939e+00
1.895815e+03 -2.127222e+00 5.039636e+00
1.895835e+03 -2.067997e+00 5.022314e+00
1.895855e+03 -2.009365e+00 5.004972e+00
1.895876e+03 -1.951323e+00 4.987612e+00
1.895896e+03 -1.893870e+00 4.970233e+00
1.895917e+03 -1.837002e+00 4.952836e+00
1.895937e+03 -1.780718e+00 4.935421e+00
1.895958e+03 -1.725016e+00 4.917988e+00
1.895978e+03 -1.669893e+00 4.900536e+00
1.895998e+03 -1.615346e+00 4.883067e+00
1.896019e+03 -1.561375e+00 4.865581e+00
1.896039e+03 -1.507975e+00 4.848077e+00
1.896060e+03 -1.455146e+00 4.830557e+00
1.896080e+03 -1.402885e+00 4.813019e+00
1.896101e+03 -1.351190e+00 4.795464e+00
1.896121e+03 -1.300057e+00 4.777894e+00
1.896141e+03 -1.249487e+00 4.760306e+00
1.896162e+03 -1.199475e+00 4.742703e+00
1.896182e+03 -1.150019e+00 4.725083e+00
1.896203e+03 -1.101118e+00 4.707448e+00
1.896223e+03 -1.052770e+00 4.689797e+00
1.896244e+03 -1.004971e+00 4.672131e+00
1.896264e+03 -9.577197e-01 4.654450e+00
1.896285e+03 -9.110140e-01 4.636753e+00
1.896305e+03 -8.648514e-01 4.619042e+00
1.896325e+03 -8.192298e-01 4.601316e+00
1.896346e+03 -7.741469e-01 4.583576e+00
1.896366e+03 -7.296003e-01 4.565821e+00
1.896387e+03 -6.855880e-01 4.548052e+00
1.896407e+03 -6.421075e-01 4.530270e+00
1.896428e+03 -5.991568e-01 4.512473e+00
1.896448e+03 -5.567334e-01 4.494663e+00
1.896468e+03 -5.148353e-01 4.476840e+00
1.896489e+03 -4.734600e-01 4.459004e+00
1.896509e+03 -4.326054e-01 4.441154e+00
1.896530e+03 -3.922693e-01 4.423292e+00
1.896550e+03 -3.524493e-01 4.405417e+00
1.896571e+03 -3.131432e-01 4.387530e+00
1.896591e+03 -2.743488e-01 4.369631e+00
1.896611e+03 -2.360639e-01 4.351719e+00
1.896632e+03 -1.982861e-01 4.333796e+00
1.896652e+03 -1.610132e-01 4.315861e+00
1.896673e+03 -1.242430e-01 4.297915e+00
1.896693e+03 -8.797319e-02 4.279957e+00
1.896714e+03 -5.220157e-02 4.261988e+00
1.896734e+03 -1.692588e-02 4.244008e+00
1.896754e+03 1.785614e-02 4.226018e+00
1.896775e+03 5.214674e-02 4.208017e+00
1.896795e+03 8.594817e-02 4.190006e+00
1.896816e+03 1.192627e-01 4.171984e+00
1.896836e+03 1.520925e-01 4.153953e+00
1.896857e+03 1.844399e-01 4.135912e+00
1.896877e+03 2.163072e-01 4.117861e+00
1.896897e+03 2.476965e-01 4.099801e+00
1.896918e+03 2.786101e-01 4.081731e+00
1.896938e+03 3.090504e-01 4.063653e+00
1.896959e+03 3.390194e-01 4.045566e+00
1.896979e+03 3.685196e-01 4.027470e+00
1.897000e+03 3.975530e-01 4.009365e+00
1.897020e+03 4.261221e-01 3.991253e+00
1.897041e+03 4.542289e-01 3.973132e+00
1.897061e+03 4.818759e-01 3.955003e+00
1.897081e+03 5.090652e-01 3.936867e+00
1.897102e+03 5.357990e-01 3.918723e+00
1.897122e+03 5.620797e-01 3.900572e+00
1.897143e+03 5.879095e-01 3.882413e+00
1.897163e+03 6.132906e-01 3.864248e+00
1.897184e+03 6.382253e-01 3.846076e+00
1.897204e+03 6.627158e-01 3.827897e+00
1.897224e+03 6.867643e-01 3.809712e+00
1.897245e+03 7.103732e-01 3.791521e+00
1.897265e+03 7.335447e-01 3.773323e+00
1.897286e+03 7.562810e-01 3.755120e+00
1.897306e+03 7.785844e-01 3.736911e+00
1.897327e+03 8.004572e-01 3.718697e+00
1.897347e+03 8.219015e-01 3.700477e+00
1.897367e+03 8.429196e-01 3.682253e+00
1.897388e+03 8.635138e-01 3.664023e+00
1.897408e+03 8.836863e-01 3.645789e+00
1.897429e+03 9.034395e-01 3.627550e+00
1.897449e+03 9.227754e-01 3.609307e+00
1.897470e+03 9.416964e-01 3.591059e+00
1.897490e+03 9.602048e-01 3.572808e+00
1.897510e+03 9.783027e-01 3.554553e+00
1.897531e+03 9.959925e-01 3.536294e+00
1.897551e+03 1.013276e+00 3.518032e+00
1.897572e+03 1.030156e+00 3.499767e+00
1.897592e+03 1.046635e+00 3.481499e+00
1.897613e+03 1.062715e+00 3.463227e+00
1.897633e+03 1.078397e+00 3.444954e+00
1.897653e+03 1.093685e+00 3.426677e+00
1.897674e+03 1.108581e+00 3.408399e+00
1.897694e+03 1.123086e+00 3.390118e+00
1.897715e+03 1.137204e+00 3.371836e+00
1.897735e+03 1.150936e+00 3.353551e+00
1.897756e+03 1.164284e+00 3.335266e+00
1.897776e+03 1.177251e+00 3.316978e+00
1.897797e+03 1.189840e+00 3.298690e+00
1.897817e+03 1.202051e+00 3.280401e+00
1.897837e+03 1.213888e+00 3.262111e+00
1.897858e+03 1.225353e+00 3.243820e+00
1.897878e+03 1.236448e+00 3.225529e+00
1.897899e+03 1.247176e+00 3.207238e+00
1.897919e+03 1.257538e+00 3.188947e+00
1.897940e+03 1.267537e+00 3.170656e+00
1.897960e+03 1.277175e+00 3.152365e+00
1.897980e+03 1.286454e+00 3.134075e+00
1.898001e+03 1.295377e+00 3.115785e+00
1.898021e+03 1.303945e+00 3.097497e+00
1.898042e+03 1.312162e+00 3.079209e+00
1.898062e+03 1.320029e+00 3.060923e+00
1.898083e+03 1.327549e+00 3.042639e+00
1.898103e+03 1.334723e+00 3.024356e+00
1.898123e+03 1.341555e+00 3.006074e+00
1.898144e+03 1.348046e+00 2.987795e+00
1.898164e+03 1.354198e+00 2.969518e+00
1.898185e+03 1.360014e+00 2.951244e+00
1.898205e+03 1.365497e+00 2.932972e+00
1.898226e+03 1.370647e+00 2.914703e+00
1.898246e+03 1.375469e+00 2.896437e+00
1.898266e+03 1.379963e+00 2.878174e+00
1.898287e+03 1.384132e+00 2.859914e+00
1.898307e+03 1.387978e+00 2.841658e+00
1.898328e+03 1.391504e+00 2.823406e+00
1.898348e+03 1.394712e+00 2.805157e+00
1.898369e+03 1.397604e+00 2.786913e+00
1.898389e+03 1.400183e+00 2.768673e+00
1.898409e+03 1.402450e+00 2.750437e+00
1.898430e+03 1.404407e+00 2.732207e+00
1.898450e+03 1.406058e+00 2.713980e+00
1.898471e+03 1.407404e+00 2.695759e+00
1.898491e+03 1.408448e+00 2.677544e+00
1.898512e+03 1.409192e+00 2.659333e+00
1.898532e+03 1.409637e+00 2.641129e+00
1.898553e+03 1.409787e+00 2.622930e+00
1.898573e+03 1.409644e+00 2.604737e+00
1.898593e+03 1.409209e+00 2.586550e+00
1.898614e+03 1.408485e+00 2.568369e+00
1.898634e+03 1.407475e+00 2.550195e+00
1.898655e+03 1.406180e+00 2.532028e+00
1.898675e+03 1.404604e+00 2.513868e+00
1.898696e+03 1.402747e+00 2.495715e+00
1.898716e+03 1.400612e+00 2.477569e+00
1.898736e+03 1.398203e+00 2.459430e+00
1.898757e+03 1.395520e+00 2.441300e+00
1.898777e+03 1.392566e+00 2.423177e+00
1.898798e+03 1.389343e+00 2.405062e+00
1.898818e+03 1.385854e+00 2.386955e+00
1.898839e+03 1.382101e+00 2.368857e+00
1.898859e+03 1.378086e+00 2.350767e+00
1.898879e+03 1.373811e+00 2.332687e+00
1.898900e+03 1.369279e+00 2.314615e+00
1.898920e+03 1.364491e+00 2.296552e+00
1.898941e+03 1.359451e+00 2.278499e+00
